author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex,lastname,ntitle
"Родигина,А.М.","Школьники, на борьбу с трахомой!",NA,1941-01-01,10000,FALSE,TRUE,TRUE,FALSE,Ижевск,ж,Родигина,школьники на борьбу с трахомой
"Рожицына,М.П.",Рождение стали,NA,1941-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,ж,Рожицына,рождение стали
"Руковский,Н.",Зяблик,NA,1941-01-01,15000,FALSE,TRUE,TRUE,FALSE,Москва,м,Руковский,зяблик
"Рысс,Е.",Таинственный художник,NA,1941-01-01,25000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Рысс,таинственный художник
"Савельев,Л.;Никифоров,Н.",Военная книга,NA,1941-01-01,15000,FALSE,TRUE,TRUE,FALSE,Ленинград,м,Савельев,военная книга
"Савельев,Л.С.",Рассказы об артиллерии,Рассказы,1941-01-01,25000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Савельев,рассказы об артиллерии
"Савельев,Л.С.",Следы на камне,NA,1941-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Савельев,следы на камне
"Сафонов,В.А.",Власть над землей,Очерк,1941-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Сафонов,власть над землей
"Семушкин,Т.З.",Чукотка,NA,1941-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Семушкин,чукотка
"Сергеенко,М.",В старой усадьбе,NA,1941-01-01,5000,FALSE,FALSE,TRUE,FALSE,Воронеж,м,Сергеенко,в старой усадьбе
"Сиворакша, Г.С.",В арчевом лесу,NA,1941-01-01,10000,FALSE,FALSE,TRUE,FALSE,Ташкент,м,Сиворакша,в арчевом лесу
"Скалон,К.",Необыкновенное приключение Кима,Рассказ,1941-01-01,5130,FALSE,TRUE,TRUE,FALSE,Воронеж,м,Скалон,необыкновенное приключение кима
"Слонимский,А.Л.",Черниговцы,Повесть,1941-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Слонимский,черниговцы
"Смирнова,Е.",Школа в лесу,Повесть,1941-01-01,25000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Смирнова,школа в лесу
"Сытин,В.",Атака с воздуха,NA,1941-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Сытин,атака с воздуха
"Тазенков,И.В.","Горизонт ""575""",Рассказ,1941-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Тазенков,горизонт 575
"Терской,А.",Юность героя,Повесть,1941-01-01,10000,FALSE,TRUE,FALSE,FALSE,Молотов,м,Терской,юность героя
"Толстой,А.Н.",Оборона Царицына,NA,1941-01-01,75000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Толстой,оборона царицына
"Тутунов,А.В.",Жизнь в скорлупе,NA,1941-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Тутунов,жизнь в скорлупе
"Тынянов,Ю.",Кюхля,Повесть,1941-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Тынянов,кюхля
"Фарафонтова,Т.М.",Крепостная бабушка,NA,1941-01-01,75000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,ж,Фарафонтова,крепостная бабушка
"Филиппова,К.В.",Между людьми,Повесть,1941-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,ж,Филиппова,между людьми
"Фиш,Г.;Ходаков,В.Я.",Ночь в блиндаже,Рассказы,1941-01-01,75000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Фиш,ночь в блиндаже
"Фурманов,Д.А.",Чапаев,Повесть,1941-01-01,10000,FALSE,TRUE,TRUE,FALSE,Куйбышев,м,Фурманов,чапаев
Черных.С.,Победа молодых штукатуров,Рассказы,1941-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Черных,победа молодых штукатуров
"Шиуков,А.В.",Война в воздухе,Рассказы,1941-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Шиуков,война в воздухе
Шмерлинг.В.Г.,Штаб-трубач,Повесть,1941-01-01,10000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Шмерлинг,штаб трубач
Штурм,Рассказы героев Советского Союза,NA,1941-01-01,50000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Штурм,рассказы героев советского союза
"Южанский,Д.;Мешалкин,Н.",На борьбу с черепашкой,NA,1941-01-01,2000,FALSE,TRUE,TRUE,FALSE,Ростов н/Д,м,Южанский,на борьбу с черепашкой
"Ян,В.Г.",Нашествия Батыя,Повесть,1941-01-01,50000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Ян,нашествия батыя
"Арбат, Ю.",Яринка,Рассказ,1942-01-01,10000,TRUE,TRUE,FALSE,FALSE,Ташкент,м,Арбат,яринка
"Бобров, Н. С.",Соколиный удар,NA,1942-01-01,15000,FALSE,TRUE,TRUE,FALSE,Красноярск,м,Бобров,соколиный удар
"Бояджиев, Г.",Маленькая мама,Рассказ,1942-01-01,25000,FALSE,TRUE,TRUE,FALSE,Свердловск,м,Бояджиев,маленькая мама
"Бояджиев, Г.",Маленькая мама (Нюрка),Рассказ,1942-01-01,10000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Бояджиев,маленькая мама нюрка
"Булатов,М.",Мальчишечьи трофеи,Рассказы,1942-01-01,50000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Булатов,мальчишечьи трофеи
"Григорович, Д. В.",Антон-горемыка,Повесть,1942-01-01,50000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Григорович,антон горемыка
"Гурунц, Л.",Сестра,Рассказы,1942-01-01,4000,FALSE,TRUE,TRUE,FALSE,Баку,м,Гурунц,сестра
"Доброленская,Ю.",На Десне,Рассказы,1942-01-01,50000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,ж,Доброленская,на десне
"Довгаль, О.",На ловца и зверь бежит,NA,1942-01-01,15000,FALSE,TRUE,TRUE,FALSE,Тбилиси,м,Довгаль,на ловца и зверь бежит
"Ершов, А.",Темкино счастье,Рассказ,1942-01-01,20000,FALSE,TRUE,FALSE,FALSE,Новосибирск,м,Ершов,темкино счастье
"Каверин, В.",Орлиный залет,Рассказы,1942-01-01,35000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Каверин,орлиный залет
"Кальма, Н.",Девица-кавалерист,Повесть,1942-01-01,30000,FALSE,TRUE,FALSE,FALSE,Москва; Ленинград,м,Кальма,девица кавалерист
"Кассиль, Л.",Друзья-товарищи,Рассказы,1942-01-01,50000,TRUE,TRUE,FALSE,FALSE,Свердловск,м,Кассиль,друзья товарищи
"Кассиль, Л.",Необычный урок,Рассказ,1942-01-01,15000,TRUE,TRUE,FALSE,FALSE,Пятигорск,м,Кассиль,необычный урок
"Кассиль, Л.",Обыкновенные ребята,Рассказы,1942-01-01,30000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Кассиль,обыкновенные ребята
"Катаев, В.",Флаг,Рассказ,1942-01-01,25000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Катаев,флаг
"Кононенко, Е.",Товарищи,Рассказы,1942-01-01,25000,FALSE,FALSE,TRUE,FALSE,Киров,м,Кононенко,товарищи
Кузнецова А.,Иришка-пулеметчица,NA,1942-01-01,10000,TRUE,TRUE,FALSE,FALSE,Иркутск,ж,Кузнецова,иришка пулеметчица
"Малакшинов, П.",Мальчик из Забойкалья,Повесть,1942-01-01,3000,FALSE,TRUE,TRUE,FALSE,Улан-Удэ,м,Малакшинов,мальчик из забойкалья
"Мопассан,Г.",Папаша Милон,Рассказы,1942-01-01,50000,FALSE,FALSE,TRUE,FALSE,Свердловск,м,Мопассан,папаша милон
"Мстиславский,С.",Два Яна,Рассказ,1942-01-01,50000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Мстиславский,два яна
"Мстиславский,С.",Случай в лесу,NA,1942-01-01,30000,FALSE,TRUE,TRUE,FALSE,Киров,м,Мстиславский,случай в лесу
"Неклюков,Б.",Юный рыболов,NA,1942-01-01,30000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Неклюков,юный рыболов
"Палькевич,Д.",Неведимка,NA,1942-01-01,50000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Палькевич,неведимка
"Перля,З.Н.",Плавающие крепости,NA,1942-01-01,50000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Перля,плавающие крепости
"Полтавский,С.",Берегись бактерий!,NA,1942-01-01,25000,FALSE,TRUE,TRUE,FALSE,Киров,м,Полтавский,берегись бактерий
"Розанов,С.",Беспокойный характер,Повесть,1942-01-01,5000,FALSE,TRUE,FALSE,FALSE,Уфа,м,Розанов,беспокойный характер
"Розанов,С.",Изумрудные берега,Повесть,1942-01-01,5000,FALSE,TRUE,FALSE,FALSE,Уфа,м,Розанов,изумрудные берега
"Рябинин,Б.",Юннаты,Повесть,1942-01-01,5000,FALSE,FALSE,TRUE,FALSE,Молотов,м,Рябинин,юннаты
"Сафонов,В.А.",Князь непобедимый,NA,1942-01-01,50000,FALSE,TRUE,FALSE,FALSE,Киров,м,Сафонов,князь непобедимый
"Туманян,О.",Гикор,Рассказ,1942-01-01,5000,TRUE,TRUE,FALSE,FALSE,Ереван,м,Туманян,гикор
"Чуковская,Л.,Жукова,Л.",Слово предоставляется детям,NA,1942-01-01,10000,NA,NA,NA,FALSE,Ташкент,ж,Чуковская,слово предоставляется детям
"Шаповалов,Е.",Боевые ребята,Расказы,1942-01-01,12000,FALSE,TRUE,TRUE,FALSE,Куйбышев,м,Шаповалов,боевые ребята
"Шкапская,М.",Это было на самом деле,NA,1942-01-01,50000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,ж,Шкапская,это было на самом деле
"Яковлев,П.",Рождение отряда,Повесть,1942-01-01,10000,FALSE,TRUE,FALSE,FALSE,Пятигорск,м,Яковлев,рождение отряда
"Березко, Г.",Красная ракета,Рассказ,1943-01-01,25000,FALSE,FALSE,TRUE,FALSE,Москва; Ленинград,м,Березко,красная ракета
"Гаврилов, П. П.",Личное отношение,Рассказы,1943-01-01,15000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Гаврилов,личное отношение
"Гайдар, А. П.",Пусть светит,Рассказ,1943-01-01,50000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Гайдар,пусть светит
"Климов, А.",Твои сверстники,Рассказы,1943-01-01,15000,FALSE,TRUE,TRUE,FALSE,Челябинск,м,Климов,твои сверстники
"Ликстанов, И. И.",Красные флажки,Повесть,1943-01-01,5000,FALSE,TRUE,FALSE,FALSE,Свердловск,м,Ликстанов,красные флажки
"Муратов,М.В.",Первые разведчики великого пути,NA,1943-01-01,20000,FALSE,TRUE,TRUE,FALSE,Москва; Ленинград,м,Муратов,первые разведчики великого пути
"Надеждина,Н.",Чудеса на грядках,NA,1943-01-01,25000,TRUE,TRUE,FALSE,FALSE,Москва; Ленинград,ж,Надеждина,чудеса на грядках
